time,PET,T_max,T_min,P,Q_ML,Q_mm,Qual
1948-10-07,2.27,12.649,4.57,0.041,-99.99,-99.99,255
1948-10-08,3.101,14.399000000000001,3.185,0.47400000000000003,-99.99,-99.99,255
1948-10-09,1.762,10.263,7.359999999999999,0.462,-99.99,-99.99,255
1948-10-10,3.758,17.723,6.293,1.1960000000000002,-99.99,-99.99,255
1948-10-11,2.258,11.356000000000002,7.228,10.445,-99.99,-99.99,255
1948-10-12,2.9099999999999997,11.998,4.921,18.362,-99.99,-99.99,255
1948-10-13,2.897,12.75,2.027,9.585,-99.99,-99.99,255
1948-10-14,2.863,9.509,4.555,19.802,-99.99,-99.99,255
1948-10-15,4.253,13.286,3.4499999999999997,17.378,-99.99,-99.99,255
1948-10-16,4.262,20.047,6.093,0.29500000000000004,-99.99,-99.99,255
1948-10-17,3.577,15.494,5.285,0.001,-99.99,-99.99,255
1948-10-18,2.84,13.113999999999999,5.599,0.15900000000000003,-99.99,-99.99,255
1948-10-19,4.752,14.433,1.639,8.954,-99.99,-99.99,255
1948-10-20,3.8789999999999996,12.979000000000001,5.346,5.37,-99.99,-99.99,255
1948-10-21,3.681,12.426,2.5,0.128,-99.99,-99.99,255
1948-10-22,3.662,8.640999999999998,1.079,14.476,-99.99,-99.99,255
1948-10-23,3.03,12.780999999999999,4.143,7.48,-99.99,-99.99,255
1948-10-24,4.6579999999999995,16.854000000000003,5.3549999999999995,0,-99.99,-99.99,255
1948-10-25,4.970000000000001,25.86,5.981000000000001,0.365,-99.99,-99.99,255
1948-10-26,3.9259999999999997,26.951,10.989,0.018000000000000002,-99.99,-99.99,255
1948-10-27,2.54,22.144000000000002,10.088,0.003,-99.99,-99.99,255
1948-10-28,3.057,14.267,7.378,9.972000000000001,-99.99,-99.99,255
1948-10-29,3.4519999999999995,13.66,4.63,10.738999999999999,-99.99,-99.99,255
1948-10-30,2.413,14.65,7.659999999999999,7.28,-99.99,-99.99,255
1948-10-31,2.6919999999999997,11.277,5.981000000000001,17.572,-99.99,-99.99,255
1948-11-01,3.148,11.758,3.7359999999999998,7.846,-99.99,-99.99,255
1948-11-02,3.8309999999999995,14.584,5.35,5.26,-99.99,-99.99,255
1948-11-03,4.106,21.015,4.6819999999999995,1.287,-99.99,-99.99,255
1948-11-04,2.965,24.459,11.296,0.991,-99.99,-99.99,255
1948-11-05,3.3349999999999995,19.921999999999997,12.850000000000001,9.940999999999999,-99.99,-99.99,255
1948-11-06,3.9549999999999996,20.834000000000003,11.535,27.241,-99.99,-99.99,255
1948-11-07,4.925,15.777,9.893,3.64,-99.99,-99.99,255
1948-11-08,2.27,12.986,7.58,12.842,-99.99,-99.99,255
1948-11-09,3.4579999999999997,12.365000000000002,5.656,8.925,-99.99,-99.99,255
1948-11-10,4.208,12.233999999999998,3.291,6.5760000000000005,-99.99,-99.99,255
1948-11-11,2.5359999999999996,19.132,2.368,2.122,-99.99,-99.99,255
1948-11-12,4.429,14.245,3.823,1.728,-99.99,-99.99,255
1948-11-13,4.968,15.184,4.72,0.001,-99.99,-99.99,255
1948-11-14,2.218,15.479000000000001,4.159,0.028999999999999998,-99.99,-99.99,255
1948-11-15,4.781000000000001,22.787999999999997,6.153999999999999,0.001,-99.99,-99.99,255
1948-11-16,2.8089999999999997,26.584999999999997,12.696,0.06,-99.99,-99.99,255
1948-11-17,3.808,18.494999999999997,9.733999999999998,16.351000000000003,-99.99,-99.99,255
1948-11-18,4.679,14.983,6.646,9.334,-99.99,-99.99,255
1948-11-19,5.445,16.233,6.006,2.11,-99.99,-99.99,255
1948-11-20,6.191,16.566,6.161999999999999,0.132,-99.99,-99.99,255
1948-11-21,4.711,19.453,6.075,0,-99.99,-99.99,255
1948-11-22,3.0909999999999997,15.492,7.861,0.33999999999999997,-99.99,-99.99,255
1948-11-23,5.888,16.958,3.201,0,-99.99,-99.99,255
1948-11-24,5.366,20.712,8.355000000000002,0,-99.99,-99.99,255
1948-11-25,2.8019999999999996,22.538,8.360000000000001,0,-99.99,-99.99,255
1948-11-26,5.782,14.319,5.648,0.52,-99.99,-99.99,255
1948-11-27,6.761,22.848,1.049,0.001,-99.99,-99.99,255
1948-11-28,4.666999999999999,23.971999999999998,7.623999999999999,0.003,-99.99,-99.99,255
1948-11-29,4.824999999999999,15.324,7.263999999999999,2.231,-99.99,-99.99,255
1948-11-30,4.671,18.461999999999996,5.6659999999999995,0,-99.99,-99.99,255
1948-12-01,6.285,25.299,7.469,0.004,-99.99,-99.99,255
1948-12-02,3.3589999999999995,27.935,8.447,0,-99.99,-99.99,255
1948-12-03,3.8449999999999998,15.713,8.093,14.585,-99.99,-99.99,255
1948-12-04,4.219,21.338,4.42,0.061,-99.99,-99.99,255
1948-12-05,2.807,22.66,9.107,0,-99.99,-99.99,255
1948-12-06,4.826999999999999,16.587999999999997,7.069,0.171,-99.99,-99.99,255
1948-12-07,2.0149999999999997,18.361,3.209,0.003,-99.99,-99.99,255
1948-12-08,6.44,21.703,6.082,0.118,-99.99,-99.99,255
1948-12-09,6.119999999999999,31.218,9.338,0,-99.99,-99.99,255
1948-12-10,4.35,20.937,13.088,0,-99.99,-99.99,255
1948-12-11,4.282,18.667,8.883000000000001,0.055,-99.99,-99.99,255
1948-12-12,4.2860000000000005,28.591,7.851999999999999,0.005,-99.99,-99.99,255
1948-12-13,2.4519999999999995,17.824,9.239999999999998,1.167,-99.99,-99.99,255
1948-12-14,5.861,15.596,4.004,1.942,-99.99,-99.99,255
1948-12-15,3.3489999999999998,22.365,2.897,0.32999999999999996,-99.99,-99.99,255
1948-12-16,5.703,18.962999999999997,10.059000000000001,4.9110000000000005,-99.99,-99.99,255
1948-12-17,5.838,21.85,6.5,0.349,-99.99,-99.99,255
1948-12-18,4.032,14.583,6.732,4.1739999999999995,-99.99,-99.99,255
1948-12-19,3.9789999999999996,13.11,6.412,9.384,-99.99,-99.99,255
1948-12-20,5.8549999999999995,17.318,5.75,3.275,-99.99,-99.99,255
1948-12-21,4.728,23.746,6.842,0.08,-99.99,-99.99,255
1948-12-22,5.135,29.883,10.597,0.03,-99.99,-99.99,255
1948-12-23,4.616999999999999,31.567999999999998,12.566,0,-99.99,-99.99,255
1948-12-24,3.4389999999999996,31.753,17.215,0.07800000000000001,-99.99,-99.99,255
1948-12-25,5.183,33.986999999999995,16.779,0.112,-99.99,-99.99,255
1948-12-26,4.3919999999999995,25.819000000000003,15.632,1.408,-99.99,-99.99,255
1948-12-27,4.979000000000001,32.442,14.384,6.713,-99.99,-99.99,255
1948-12-28,3.988,23.162,14.245999999999999,1.33,-99.99,-99.99,255
1948-12-29,3.675,16.095,11.113999999999999,43.812999999999995,-99.99,-99.99,255
1948-12-30,2.885,17.862,8.9,0.005,-99.99,-99.99,255
1948-12-31,3.477,17.164,8.767,0.011,-99.99,-99.99,255
1949-01-01,2.526,14.42,9.642999999999999,0.15900000000000003,-99.99,-99.99,255
1949-01-02,4.91,20.834000000000003,10.506,1.268,-99.99,-99.99,255
1949-01-03,4.092,20.914,11.182,6.371,-99.99,-99.99,255
1949-01-04,5.313999999999999,15.976,8.001,3.104,-99.99,-99.99,255
1949-01-05,4.7410000000000005,19.915,6.81,1,-99.99,-99.99,255
1949-01-06,4.13,16.598,7.166999999999999,0.48000000000000004,-99.99,-99.99,255
1949-01-07,3.002,19.366,6.952,0.351,-99.99,-99.99,255
1949-01-08,4.1339999999999995,18.262999999999998,9.75,0,-99.99,-99.99,255
1949-01-09,4.479000000000001,20.713,8.022,0,-99.99,-99.99,255
1949-01-10,5.269,22.457,11.258,1.108,-99.99,-99.99,255
1949-01-11,5.386,24.275,11.98,0.028,-99.99,-99.99,255
1949-01-12,5.813,27.227,12.171,0,-99.99,-99.99,255
1949-01-13,5.561999999999999,28.714000000000002,13.329,0.136,-99.99,-99.99,255
1949-01-14,5.445,31.801000000000002,15.683,0.024,-99.99,-99.99,255
1949-01-15,4.4110000000000005,21.575,14.843,0.53,-99.99,-99.99,255
1949-01-16,1.944,12.540999999999999,10.206999999999999,7.032,-99.99,-99.99,255
1949-01-17,5.013999999999999,14.365000000000002,7.895,41.691,-99.99,-99.99,255
1949-01-18,2.23,14.846,7.191999999999999,0.041,-99.99,-99.99,255
1949-01-19,6.508,20.865,6.047,0.07,-99.99,-99.99,255
1949-01-20,6.414,30.836000000000002,6.137,0.002,-99.99,-99.99,255
1949-01-21,3.117,24.741,11.488,0,-99.99,-99.99,255
1949-01-22,5.956,19.462999999999997,6.511,0,-99.99,-99.99,255
1949-01-23,5.79,20.724,7.418,0,-99.99,-99.99,255
1949-01-24,5.769,20.848,10.222999999999999,0.003,-99.99,-99.99,255
1949-01-25,4.458,20.182,11.338,0,-99.99,-99.99,255
1949-01-26,6.308,25.284,12.421,0.002,-99.99,-99.99,255
1949-01-27,5.9110000000000005,30.313000000000002,12.796999999999999,0.001,-99.99,-99.99,255
1949-01-28,6.193999999999999,32.201,13.793,1.159,-99.99,-99.99,255
1949-01-29,5.18,33.761,17.416,0.042,-99.99,-99.99,255
1949-01-30,5.101999999999999,31.706,15.539,1.7049999999999998,-99.99,-99.99,255
1949-01-31,5.13,22.038,12.625,8.62,-99.99,-99.99,255
1949-02-01,6.0569999999999995,21.362,10.12,0,-99.99,-99.99,255
1949-02-02,4.18,23.294,11.393,0,-99.99,-99.99,255
1949-02-03,5.9030000000000005,23.345,10.955000000000002,0,-99.99,-99.99,255
1949-02-04,4.2860000000000005,23.801000000000002,10.703999999999999,0,-99.99,-99.99,255
1949-02-05,5.571000000000001,30.395,12.4,0,-99.99,-99.99,255
1949-02-06,4.851,25.848,13.439,0,-99.99,-99.99,255
1949-02-07,5.932,24.471,11.485000000000001,0,-99.99,-99.99,255
1949-02-08,3.961,26.876,12.652000000000001,0,-99.99,-99.99,255
1949-02-09,6.275,24.415,13.137999999999998,0,-99.99,-99.99,255
1949-02-10,5.677,25.281,11.346,0,-99.99,-99.99,255
1949-02-11,2.0789999999999997,16.934,10.639999999999999,0.10500000000000001,-99.99,-99.99,255
1949-02-12,4.376,17.36,5.049,0.024,-99.99,-99.99,255
1949-02-13,5.461,20.221,6.864999999999999,0,-99.99,-99.99,255
1949-02-14,5.082,22.114000000000004,8.864,0.028999999999999998,-99.99,-99.99,255
1949-02-15,6.374,25.948999999999998,9.868,0,-99.99,-99.99,255
1949-02-16,3.424,16.512,8.719999999999999,0.05,-99.99,-99.99,255
1949-02-17,4.886,16.567999999999998,5.2669999999999995,0.018000000000000002,-99.99,-99.99,255
1949-02-18,3.6830000000000003,19.215,4.4830000000000005,0.042,-99.99,-99.99,255
1949-02-19,4.611999999999999,20.805,6.756,0.118,-99.99,-99.99,255
1949-02-20,2.0309999999999997,18.02,11.293999999999999,1.009,-99.99,-99.99,255
1949-02-21,1.263,17.287999999999997,11.122,20.371000000000002,-99.99,-99.99,255
1949-02-22,2.8189999999999995,15.075000000000001,8.572000000000001,6.361,-99.99,-99.99,255
1949-02-23,3.1630000000000003,13.554,4.382,6.683999999999999,-99.99,-99.99,255
1949-02-24,4.114999999999999,16.474,3.0309999999999997,1.832,-99.99,-99.99,255
1949-02-25,5.226,19.535,3.4699999999999998,0.259,-99.99,-99.99,255
1949-02-26,3.9739999999999998,25.365,5.939000000000001,0,-99.99,-99.99,255
1949-02-27,2.754,23.203,14.672,0.43400000000000005,-99.99,-99.99,255
1949-02-28,3.9859999999999998,24.214000000000002,15.706,13.918,-99.99,-99.99,255
1949-03-01,2.179,18.672,14.725,1.145,-99.99,-99.99,255
1949-03-02,4.351,21.787,14.132,0.41000000000000003,-99.99,-99.99,255
1949-03-03,4.982,28.096,13.572000000000001,0.005,-99.99,-99.99,255
1949-03-04,5.504,32.233000000000004,15.96,0.06,-99.99,-99.99,255
1949-03-05,1.768,22.096,15.975000000000001,15.617999999999999,-99.99,-99.99,255
1949-03-06,1.6380000000000001,16.851000000000003,11.953000000000001,16.744,-99.99,-99.99,255
1949-03-07,2.169,14.92,10.513,17.594,-99.99,-99.99,255
1949-03-08,1.4989999999999999,17.287999999999997,12.002,22.264999999999997,-99.99,-99.99,255
1949-03-09,2.32,19.791,16.584,13.755,-99.99,-99.99,255
1949-03-10,3.083,17.961,14.051,16.164,-99.99,-99.99,255
1949-03-11,3.0109999999999997,20.921,12.360000000000001,1.092,-99.99,-99.99,255
1949-03-12,3.804,24.665,13.679,0.003,-99.99,-99.99,255
1949-03-13,3.57,25.688,14.025,0,-99.99,-99.99,255
1949-03-14,4.276000000000001,21.997999999999998,13.057,0.117,-99.99,-99.99,255
1949-03-15,5.723,31.254,14.225999999999999,0,-99.99,-99.99,255
1949-03-16,2.72,17.997999999999998,12.546999999999999,1.2349999999999999,-99.99,-99.99,255
1949-03-17,2.291,15.502,8.175,0.016,-99.99,-99.99,255
1949-03-18,3.3259999999999996,13.213999999999999,5.343,3.582,-99.99,-99.99,255
1949-03-19,2.4299999999999997,12.78,7.89,0.007,-99.99,-99.99,255
1949-03-20,2.503,15.787999999999998,9.01,0,-99.99,-99.99,255
1949-03-21,2.254,14.876000000000001,9.202,0.12300000000000001,-99.99,-99.99,255
1949-03-22,2,15.927,8.075000000000001,0.026000000000000002,-99.99,-99.99,255
1949-03-23,4.14,16.868,6.404,0.048,-99.99,-99.99,255
1949-03-24,2.344,16.47,9.153,0.046,-99.99,-99.99,255
1949-03-25,2.3749999999999996,16.108,8.436,0.028999999999999998,-99.99,-99.99,255
1949-03-26,3.08,17.616000000000003,7.752,0.001,-99.99,-99.99,255
1949-03-27,4.063,21.591,7.348,0,-99.99,-99.99,255
1949-03-28,2.522,20.738,8.026,0.053000000000000005,-99.99,-99.99,255
1949-03-29,2.384,20.764,9.28,0.02,-99.99,-99.99,255
1949-03-30,2.517,10.609,5.914,78.554,-99.99,-99.99,255
1949-03-31,1.4769999999999999,11.553,6.002,9.137999999999998,-99.99,-99.99,255
1949-04-01,1.4149999999999998,13.264,6.287,10.19,-99.99,-99.99,255
1949-04-02,3.122,15.569,4.272,0.385,-99.99,-99.99,255
1949-04-03,2.3159999999999994,19.93,5.53,0.059000000000000004,-99.99,-99.99,255
1949-04-04,2.211,15.751,7.398,0.402,-99.99,-99.99,255
1949-04-05,3.068,16.381999999999998,5.101,0.016,-99.99,-99.99,255
1949-04-06,3.005,21.079,4.9750000000000005,0.057,-99.99,-99.99,255
1949-04-07,2.8789999999999996,23.401999999999997,10.979000000000001,0.003,-99.99,-99.99,255
1949-04-08,1.942,14.867,11.432,0,-99.99,-99.99,255
1949-04-09,1.769,12.954,8.16,1.064,-99.99,-99.99,255
1949-04-10,1.151,12.653,5.46,4.052,-99.99,-99.99,255
1949-04-11,1.597,13.49,7.683,5.502,-99.99,-99.99,255
1949-04-12,1.553,13.326,7.569,0.021,-99.99,-99.99,255
1949-04-13,2.3979999999999997,13.187999999999999,6.513,0.081,-99.99,-99.99,255
1949-04-14,1.169,12.687,7.486000000000001,0.018000000000000002,-99.99,-99.99,255
1949-04-15,2.042,12.374,6.64,0.004,-99.99,-99.99,255
1949-04-16,2.4189999999999996,16.932,3.602,0.04,-99.99,-99.99,255
1949-04-17,2.685,19.796,6.035,0.001,-99.99,-99.99,255
1949-04-18,1.408,21.098,10.39,0,-99.99,-99.99,255
1949-04-19,1.05,13.358,11.15,2.893,-99.99,-99.99,255
1949-04-20,1.8,11.363000000000001,6.472,13.809000000000001,-99.99,-99.99,255
1949-04-21,1.1880000000000002,11.28,4.498,1.5,-99.99,-99.99,255
1949-04-22,0.8420000000000001,9.972000000000001,7.0169999999999995,2.4859999999999998,-99.99,-99.99,255
1949-04-23,1.289,10.263,6.85,4.248,-99.99,-99.99,255
1949-04-24,1.098,9.917,6.621999999999999,1.339,-99.99,-99.99,255
1949-04-25,1.348,10.157,5.866999999999999,1.956,-99.99,-99.99,255
1949-04-26,1.418,12.100999999999999,1.1700000000000002,0.08,-99.99,-99.99,255
1949-04-27,0.913,11.783999999999999,4.766,0.033,-99.99,-99.99,255
1949-04-28,1.7349999999999999,14.083,4.679,0.323,-99.99,-99.99,255
1949-04-29,1.627,14.940999999999999,2.538,0.049,-99.99,-99.99,255
1949-04-30,1.9109999999999998,16.874000000000002,4.864999999999999,0.17,-99.99,-99.99,255
1949-05-01,2.021,18.047,5.793,0.08600000000000001,-99.99,-99.99,255
1949-05-02,1.462,18.302,7.0760000000000005,0.017,-99.99,-99.99,255
1949-05-03,1.292,13.233999999999998,7.693999999999999,0.928,-99.99,-99.99,255
1949-05-04,1.224,9.240999999999998,6.466,7.6899999999999995,-99.99,-99.99,255
1949-05-05,0.929,8.203,2.1830000000000003,3.489,-99.99,-99.99,255
1949-05-06,0.994,8.383000000000001,1.8960000000000001,7.069,-99.99,-99.99,255
1949-05-07,1.372,10.361,5.393,4.011,-99.99,-99.99,255
1949-05-08,1.1500000000000001,9.478,0.584,0.307,-99.99,-99.99,255
1949-05-09,1.179,10.003,4.023,2.987,-99.99,-99.99,255
1949-05-10,0.8660000000000001,9.645999999999999,5.7700000000000005,0.329,-99.99,-99.99,255
1949-05-11,1.1880000000000002,11.642,1.007,0.166,-99.99,-99.99,255
1949-05-12,1.081,13.57,2.762,0.005,-99.99,-99.99,255
1949-05-13,1.277,14.58,4.739000000000001,0.028,-99.99,-99.99,255
1949-05-14,0.897,13.203999999999999,5.54,0,-99.99,-99.99,255
1949-05-15,1.273,9.520999999999999,6.6819999999999995,1.752,-99.99,-99.99,255
1949-05-16,1.199,10.467,1.116,1.2,-99.99,-99.99,255
1949-05-17,1.381,12.581,-1.6940000000000002,0,-99.99,-99.99,255
1949-05-18,0.704,15.339,4.041,0,-99.99,-99.99,255
1949-05-19,0.597,10.285,9.924,7.543,-99.99,-99.99,255
1949-05-20,0.937,12.995000000000001,8.290999999999999,5.792,-99.99,-99.99,255
1949-05-21,0.906,13.17,9.971,1.021,-99.99,-99.99,255
1949-05-22,0.441,9.846,9.181,0.625,-99.99,-99.99,255
1949-05-23,0.519,9.931,7.35,3.585,-99.99,-99.99,255
1949-05-24,0.3,8.567,6.031000000000001,4.383,-99.99,-99.99,255
1949-05-25,0.389,6.826999999999999,7.031000000000001,12.467,-99.99,-99.99,255
1949-05-26,0.898,9.793,5.893,5.763999999999999,-99.99,-99.99,255
1949-05-27,0.466,8.209999999999999,4.075,4.179,-99.99,-99.99,255
1949-05-28,0.7,7.356999999999999,0.192,1.106,-99.99,-99.99,255
1949-05-29,0.777,8.027,1.187,0.018000000000000002,-99.99,-99.99,255
1949-05-30,0.8,9.909,-0.76,0.386,-99.99,-99.99,255
1949-05-31,0.642,5.677,-0.556,0.03,-99.99,-99.99,255
1949-06-01,0.385,6.245,-0.42400000000000004,0.045,-99.99,-99.99,255
1949-06-02,0.47700000000000004,6.671,1.95,7.966,-99.99,-99.99,255
1949-06-03,0.6,6.667999999999999,1.4429999999999998,8.814,-99.99,-99.99,255
1949-06-04,0.8390000000000001,8.741999999999999,5.866999999999999,8.683,-99.99,-99.99,255
1949-06-05,0.8380000000000001,9.633999999999999,4.59,0.601,-99.99,-99.99,255
1949-06-06,0.768,10.017,4.45,2.081,-99.99,-99.99,255
1949-06-07,0.6659999999999999,7.601,3.776,0.635,-99.99,-99.99,255
1949-06-08,0.7,8.022,3.0189999999999997,0.509,-99.99,-99.99,255
1949-06-09,0.51,8.396,-0.761,0.003,-99.99,-99.99,255
1949-06-10,0.696,7.619999999999999,2.405,0.024,-99.99,-99.99,255
1949-06-11,0.731,8.556000000000001,4.29,1.559,-99.99,-99.99,255
1949-06-12,0.698,8.795,4.079000000000001,1.78,-99.99,-99.99,255
1949-06-13,0.727,8.238999999999999,4.619,4.463,-99.99,-99.99,255
1949-06-14,0.615,7.438000000000001,3.34,0.14600000000000002,-99.99,-99.99,255
1949-06-15,0.732,7.434,0.897,0.062,-99.99,-99.99,255
1949-06-16,0.7859999999999999,9.837,4.381,0.11,-99.99,-99.99,255
1949-06-17,0.804,8.374,2.3619999999999997,0.048,-99.99,-99.99,255
1949-06-18,0.691,6.243,1.05,0.162,-99.99,-99.99,255
1949-06-19,0.388,5.987,3.987,0.361,-99.99,-99.99,255
1949-06-20,0.5640000000000001,7.673,4.495,1.015,-99.99,-99.99,255
1949-06-21,0.694,5.232,3.4819999999999998,6.848,-99.99,-99.99,255
1949-06-22,0.6599999999999999,5.696999999999999,1.458,22.006,-99.99,-99.99,255
1949-06-23,0.699,6.13,-1.976,0.629,-99.99,-99.99,255
1949-06-24,0.7889999999999999,6.848,-3.428,0.15900000000000003,-99.99,-99.99,255
1949-06-25,0.491,5.91,-2.146,0.327,-99.99,-99.99,255
1949-06-26,0.527,6.949000000000001,0.42900000000000005,0.008,-99.99,-99.99,255
1949-06-27,0.61,7.595,1.6560000000000001,2.8819999999999997,-99.99,-99.99,255
1949-06-28,0.5670000000000001,5.337,0.234,0.21000000000000002,-99.99,-99.99,255
1949-06-29,0.891,7.7410000000000005,1.858,5.07,-99.99,-99.99,255
1949-06-30,0.6739999999999999,9.988,2.103,1.308,-99.99,-99.99,255
1949-07-01,0.64,7.549,4.288,4.811,-99.99,-99.99,255
1949-07-02,0.522,8.609,3.27,1.077,-99.99,-99.99,255
1949-07-03,0.498,6.163999999999999,1.288,0.347,-99.99,-99.99,255
1949-07-04,0.6729999999999999,8.404,5.526999999999999,3.6959999999999997,-99.99,-99.99,255
1949-07-05,0.7979999999999999,10.185,6.988,0.7799999999999999,-99.99,-99.99,255
1949-07-06,0.7929999999999999,9.054,7.993,5.813,-99.99,-99.99,255
1949-07-07,0.6689999999999999,7.836,4.777,2.791,-99.99,-99.99,255
1949-07-08,0.6799999999999999,7.806,0.806,0.773,-99.99,-99.99,255
1949-07-09,0.7979999999999999,7.789000000000001,3.2359999999999998,0.7849999999999999,-99.99,-99.99,255
1949-07-10,0.608,5.8469999999999995,3.171,5.266,-99.99,-99.99,255
1949-07-11,0.972,7.2090000000000005,-0.5730000000000001,6.572,-99.99,-99.99,255
1949-07-12,0.7949999999999999,8.629,-1.74,0.003,-99.99,-99.99,255
1949-07-13,0.701,10.261,1.9369999999999998,0.001,-99.99,-99.99,255
1949-07-14,0.8430000000000001,8.290999999999999,4.287,4.446000000000001,-99.99,-99.99,255
1949-07-15,0.769,11.91,6.093999999999999,14.949,-99.99,-99.99,255
1949-07-16,0.8230000000000001,11.783999999999999,5.813999999999999,0.018000000000000002,-99.99,-99.99,255
1949-07-17,0.373,9.485000000000001,5.661,17.516000000000002,-99.99,-99.99,255
1949-07-18,0.7979999999999999,5.9190000000000005,0.42300000000000004,22.712,-99.99,-99.99,255
1949-07-19,0.7979999999999999,5.248,-0.344,0.051000000000000004,-99.99,-99.99,255
1949-07-20,0.43200000000000005,6.193,3.965,30.214000000000002,-99.99,-99.99,255
1949-07-21,0.585,7.051,3.594,10.891,-99.99,-99.99,255
1949-07-22,0.769,7.337,1.27,1.28,-99.99,-99.99,255
1949-07-23,0.8360000000000001,8.706,0.8600000000000001,0.004,-99.99,-99.99,255
1949-07-24,0.589,6.816999999999999,-0.062,0.013000000000000001,-99.99,-99.99,255
1949-07-25,0.912,7.221,0.40800000000000003,0.056,-99.99,-99.99,255
1949-07-26,1.1600000000000001,9.564,-0.707,0.021,-99.99,-99.99,255
1949-07-27,0.8280000000000001,8.906,1.771,0.047,-99.99,-99.99,255
1949-07-28,1.029,10.551,4.043,0,-99.99,-99.99,255
1949-07-29,0.906,9.322000000000001,4.492,4.986000000000001,-99.99,-99.99,255
1949-07-30,0.8740000000000001,9.267,4.3149999999999995,5.1499999999999995,-99.99,-99.99,255
1949-07-31,0.936,8.427999999999999,4.663999999999999,8.157,-99.99,-99.99,255
1949-08-01,0.968,8.213999999999999,4.056,11.776,-99.99,-99.99,255
1949-08-02,1.2169999999999999,10.229999999999999,2.8569999999999998,0.551,-99.99,-99.99,255
1949-08-03,1.023,10.6,1.552,0.07200000000000001,-99.99,-99.99,255
1949-08-04,1.001,11.606,4.584,0.14600000000000002,-99.99,-99.99,255
1949-08-05,1.458,12.135,4.754,0,-99.99,-99.99,255
1949-08-06,1.181,11.51,3.5,0.223,-99.99,-99.99,255
1949-08-07,1.613,10.913,-0.07700000000000001,0.619,-99.99,-99.99,255
1949-08-08,1.21,12.280999999999999,2.089,0.303,-99.99,-99.99,255
1949-08-09,1.1400000000000001,14.389000000000001,5.882,0.10800000000000001,-99.99,-99.99,255
1949-08-10,1.065,16.029,7.326,0.43900000000000006,-99.99,-99.99,255
1949-08-11,1.1880000000000002,9.42,3.523,4.48,-99.99,-99.99,255
1949-08-12,0.8430000000000001,9.154,2.0789999999999997,2.154,-99.99,-99.99,255
1949-08-13,1.404,8.838,0.03,0.772,-99.99,-99.99,255
1949-08-14,1.045,7.261,0.4,0,-99.99,-99.99,255
1949-08-15,1.208,8.783,2.393,0.328,-99.99,-99.99,255
1949-08-16,1.115,6.895,2.626,1.049,-99.99,-99.99,255
1949-08-17,1.623,9.637999999999998,-1.366,0.168,-99.99,-99.99,255
1949-08-18,0.961,9.82,0.059000000000000004,0.006,-99.99,-99.99,255
1949-08-19,1.278,11.747999999999998,5.383,2.081,-99.99,-99.99,255
1949-08-20,1.363,5.1339999999999995,2.8649999999999998,11.866000000000001,-99.99,-99.99,255
1949-08-21,1.3760000000000001,8.642,1.758,1.529,-99.99,-99.99,255
1949-08-22,1.366,11.270999999999999,2.4779999999999998,2.925,-99.99,-99.99,255
1949-08-23,1.671,6.952,-0.051000000000000004,13.912,-99.99,-99.99,255
1949-08-24,1.572,7.784,-2.4759999999999995,1.571,-99.99,-99.99,255
1949-08-25,1.387,7.3839999999999995,0.322,1.023,-99.99,-99.99,255
1949-08-26,1.803,8.240999999999998,1.044,0.492,-99.99,-99.99,255
1949-08-27,1.7169999999999999,8.106,-0.182,0.014,-99.99,-99.99,255
1949-08-28,1.7,8.132,-0.24100000000000002,0.016,-99.99,-99.99,255
1949-08-29,1.922,11.596,-0.55,0.502,-99.99,-99.99,255
1949-08-30,2.429,14.988,0.6749999999999999,0.05,-99.99,-99.99,255
1949-08-31,1.932,15.192,2.265,0.377,-99.99,-99.99,255
1949-09-01,2.889,16.554000000000002,1.541,0,-99.99,-99.99,255
1949-09-02,2.9749999999999996,19.18,5.339,0.011,-99.99,-99.99,255
1949-09-03,1.607,14.906,7.14,3.606,-99.99,-99.99,255
1949-09-04,1.6800000000000002,9.336,1.605,6.867999999999999,-99.99,-99.99,255
1949-09-05,2.377,11.903,-0.5780000000000001,4.885,-99.99,-99.99,255
1949-09-06,1.4169999999999998,11.687999999999999,-0.706,0.925,-99.99,-99.99,255
1949-09-07,2.148,16.82,5.055,1.6920000000000002,-99.99,-99.99,255
1949-09-08,0.6659999999999999,13.225999999999999,7.2700000000000005,1.577,-99.99,-99.99,255
1949-09-09,1.9309999999999998,11.876000000000001,8.862000000000002,30.52,-99.99,-99.99,255
1949-09-10,1.3840000000000001,9.074,6.018,7.204,-99.99,-99.99,255
1949-09-11,2,9.266,3.214,0.224,-99.99,-99.99,255
1949-09-12,1.28,9.626,1.114,1.683,-99.99,-99.99,255
1949-09-13,0.8240000000000001,7.238,5.725,0.932,-99.99,-99.99,255
1949-09-14,2.124,11.796,4.3469999999999995,1.695,-99.99,-99.99,255
1949-09-15,2.593,11.203,4.744,6.516,-99.99,-99.99,255
1949-09-16,2.6119999999999997,7.977,1.4089999999999998,6.686999999999999,-99.99,-99.99,255
1949-09-17,3.124,11.915000000000001,-4.131,0.464,-99.99,-99.99,255
1949-09-18,1.406,9.543,0.932,0.29300000000000004,-99.99,-99.99,255
1949-09-19,2.989,12.49,-0.751,3.1430000000000002,-99.99,-99.99,255
1949-09-20,2.9519999999999995,18.247,2.613,0.10300000000000001,-99.99,-99.99,255
1949-09-21,3.1270000000000002,20.754,4.694999999999999,0.626,-99.99,-99.99,255
